url_length,num_dots,num_subdomains,has_at_symbol,has_hyphen,has_ip_address,uses_https,suspicious_keyword_count,is_phishing
41,1,0,0,0,0,1,0,0
32,2,0,0,1,0,1,0,0
56,1,0,0,0,0,1,0,0
50,1,0,0,0,0,1,0,0
103,5,4,0,1,0,1,4,1
51,3,2,0,1,0,1,3,1
145,6,5,1,1,0,1,1,1
38,2,0,0,0,0,1,0,0
54,2,0,0,0,0,1,0,0
44,2,0,0,0,0,1,0,0
124,6,5,0,1,0,0,3,1
143,3,2,0,1,0,0,1,1
31,1,0,0,0,0,1,0,0
112,6,5,0,1,0,0,3,1
43,2,1,0,1,0,1,5,1
27,5,4,0,1,0,1,2,1
41,2,0,0,0,0,1,0,0
132,2,1,0,1,0,0,2,1
55,1,0,0,1,0,0,4,1
27,1,0,0,0,0,1,0,0
24,1,0,0,0,0,1,0,0
42,1,0,0,0,0,1,0,0
116,5,4,1,1,0,0,5,1
19,1,0,0,0,0,1,0,0
20,2,0,0,1,0,1,0,0
39,1,0,0,0,0,1,0,0
26,2,0,0,0,0,1,0,0
35,1,0,0,1,1,0,3,1
78,6,5,1,1,0,0,4,1
27,1,0,0,0,0,1,0,0
21,2,0,0,0,0,1,0,0
101,6,5,1,1,0,0,3,1
80,6,5,1,1,1,0,5,1
140,2,1,0,1,1,0,2,1
92,1,0,0,1,0,0,4,1
45,2,0,0,0,0,1,0,0
75,4,3,0,1,0,0,1,1
37,1,0,0,0,0,1,0,0
139,6,5,0,1,0,0,5,1
52,1,0,0,0,0,1,0,0
89,6,5,0,1,0,0,5,1
19,1,0,0,0,0,1,0,0
34,1,0,0,0,0,1,0,0
24,1,0,0,0,0,1,0,0
39,1,0,0,0,0,0,0,0
37,3,2,0,1,0,0,5,1
30,1,0,0,0,0,1,0,0
88,6,5,0,1,0,0,5,1
43,2,0,0,0,0,1,0,0
75,3,2,0,1,1,0,3,1
143,1,0,1,1,0,0,2,1
37,1,0,0,0,0,1,0,0
24,2,0,0,0,0,1,0,0
58,1,0,0,0,0,1,0,0
82,6,5,0,1,0,0,4,1
26,1,0,0,0,0,1,0,0
31,1,0,0,0,0,1,0,0
31,2,0,0,0,0,1,0,0
36,3,2,0,1,0,0,1,1
58,1,0,0,0,0,1,0,0
104,2,1,1,1,0,0,1,1
28,1,0,1,1,1,0,5,1
41,2,0,0,0,0,1,0,0
31,1,0,0,0,0,1,0,0
24,1,0,0,0,0,1,0,0
53,2,0,0,0,0,1,0,0
30,2,0,0,0,0,1,0,0
45,1,0,0,0,0,1,0,0
36,2,0,0,0,0,1,0,0
17,1,0,0,1,0,1,0,0
77,3,2,0,1,0,0,3,1
136,4,3,0,1,1,1,5,1
39,5,4,0,1,0,0,3,1
125,1,0,0,1,0,0,3,1
27,2,0,0,0,0,0,0,0
60,2,0,0,0,0,1,0,0
98,6,5,1,1,0,1,3,1
43,2,0,0,0,0,1,0,0
149,5,4,1,0,0,0,1,1
60,1,0,0,0,0,1,0,0
106,6,5,1,1,0,0,2,1
51,5,4,1,1,0,0,2,1
58,1,0,0,0,0,1,0,0
50,1,0,0,0,0,1,0,0
84,4,3,0,1,0,0,4,1
43,2,0,0,0,0,1,0,0
127,5,4,0,1,0,1,2,1
35,2,0,0,0,0,1,0,0
54,2,1,1,0,0,0,5,1
107,5,4,1,1,0,0,4,1
53,1,0,0,1,0,1,0,0
46,1,0,0,0,0,1,0,0
57,2,0,0,0,0,1,0,0
22,2,0,0,0,0,1,0,0
39,4,3,0,1,0,0,4,1
58,1,0,0,0,0,1,0,0
110,2,1,0,0,0,1,2,1
55,1,0,0,0,0,1,0,0
35,2,0,0,0,0,1,0,0
54,4,3,1,1,0,0,1,1
46,4,3,1,1,0,1,3,1
122,5,4,0,1,1,0,2,1
88,6,5,0,1,0,1,1,1
27,1,0,0,0,0,1,0,0
16,1,0,0,0,0,1,0,0
54,1,0,0,0,0,1,0,0
134,3,2,0,1,1,0,4,1
110,5,4,0,0,0,0,4,1
36,2,0,0,0,0,1,0,0
29,2,0,0,0,0,1,0,0
97,3,2,0,0,0,0,5,1
50,1,0,0,0,0,1,0,0
22,1,0,0,0,0,1,0,0
42,2,1,0,1,0,1,1,1
147,5,4,0,0,0,0,1,1
148,5,4,0,1,0,1,5,1
65,1,0,1,1,0,0,2,1
72,1,0,1,1,0,0,4,1
41,1,0,0,0,0,0,0,0
22,1,0,0,0,0,1,0,0
137,2,1,0,1,0,0,1,1
25,2,0,0,0,0,1,0,0
41,2,0,0,0,0,1,0,0
39,1,0,0,0,0,1,0,0
60,1,0,0,1,0,0,3,1
130,3,2,1,1,1,0,1,1
46,6,5,0,0,0,0,1,1
43,3,2,1,1,0,0,5,1
117,3,2,0,1,1,1,2,1
32,1,0,0,0,0,1,0,0
105,4,3,0,1,0,1,5,1
49,2,0,0,0,0,1,0,0
56,2,0,0,0,0,1,0,0
37,2,0,0,0,0,1,0,0
48,1,0,0,0,0,1,0,0
35,2,1,1,1,0,0,1,1
45,1,0,0,0,0,1,0,0
99,5,4,0,1,0,0,4,1
58,2,1,1,1,0,0,3,1
67,3,2,1,0,0,0,2,1
19,1,0,0,0,0,1,0,0
66,4,3,0,1,1,0,2,1
126,4,3,0,1,0,0,4,1
60,6,5,1,1,0,0,5,1
52,2,0,0,0,0,1,0,0
98,3,2,1,1,0,0,5,1
94,3,2,0,1,0,1,5,1
140,5,4,0,1,1,0,3,1
16,1,0,0,0,0,0,0,0
113,5,4,0,1,0,0,4,1
102,3,2,1,1,0,0,3,1
37,5,4,1,1,1,1,1,1
115,1,0,1,1,0,1,3,1
27,1,0,0,0,0,1,0,0
41,2,0,0,0,0,1,0,0
79,2,1,0,1,1,1,5,1
19,1,0,0,0,0,1,0,0
51,2,0,0,0,0,1,0,0
23,1,0,0,0,0,1,0,0
44,3,2,0,1,0,0,4,1
85,4,3,0,0,0,0,1,1
48,1,0,0,0,0,1,0,0
47,1,0,0,0,0,1,0,0
22,1,0,0,0,0,1,0,0
41,2,0,0,0,0,1,0,0
35,1,0,0,0,0,1,0,0
48,1,0,0,0,0,1,0,0
32,2,0,0,0,0,1,0,0
47,1,0,0,0,0,1,0,0
39,2,1,0,1,1,0,1,1
29,2,0,0,0,0,1,0,0
16,2,0,0,0,0,1,0,0
49,2,0,0,0,0,1,0,0
60,1,0,0,0,0,1,0,0
50,2,0,0,0,0,1,0,0
60,1,0,0,0,0,1,0,0
95,6,5,0,1,0,0,3,1
67,3,2,0,1,0,1,5,1
105,5,4,1,1,0,0,1,1
119,3,2,0,1,1,1,2,1
127,2,1,0,1,0,0,3,1
47,6,5,0,0,0,1,1,1
40,1,0,0,0,0,1,0,0
51,4,3,1,1,0,1,5,1
104,1,0,0,0,0,0,2,1
36,1,0,0,0,0,1,0,0
135,1,0,1,1,0,0,2,1
60,2,0,0,0,0,1,0,0
24,2,0,0,0,0,1,0,0
102,1,0,0,1,1,0,3,1
50,1,0,0,0,0,1,0,0
45,2,0,0,0,0,1,0,0
17,2,0,0,0,0,1,0,0
77,1,0,0,1,0,0,5,1
117,4,3,0,1,0,1,3,1
39,1,0,0,0,0,1,0,0
43,1,0,0,0,0,1,0,0
20,1,0,0,0,0,1,0,0
41,1,0,0,0,0,1,0,0
26,4,3,0,1,0,0,4,1
44,2,1,1,1,0,0,1,1
124,2,1,0,1,0,0,1,1
51,1,0,0,1,0,0,5,1
87,3,2,0,1,0,1,2,1
47,4,3,1,1,0,0,1,1
25,4,3,1,1,0,0,4,1
44,2,0,0,0,0,1,0,0
103,5,4,1,1,1,0,3,1
63,2,1,0,1,0,0,3,1
141,3,2,0,1,0,0,2,1
105,2,1,1,1,0,1,4,1
106,5,4,0,1,0,0,4,1
98,3,2,1,1,0,1,3,1
60,5,4,1,1,1,0,2,1
104,1,0,0,1,0,1,2,1
16,1,0,0,0,0,1,0,0
29,1,0,0,1,0,1,0,0
59,2,0,0,0,0,1,0,0
69,5,4,0,1,1,0,2,1
60,2,1,0,1,0,0,2,1
33,1,0,0,1,0,1,0,0
59,2,0,0,0,0,1,0,0
110,1,0,0,1,0,1,4,1
25,2,0,0,0,0,1,0,0
76,4,3,1,1,0,0,5,1
116,5,4,0,1,0,0,3,1
44,1,0,0,0,0,1,0,0
116,4,3,0,1,0,0,3,1
46,1,0,0,0,0,1,0,0
92,3,2,0,1,0,1,5,1
92,2,1,0,1,0,0,5,1
51,1,0,0,0,0,1,0,0
75,5,4,1,1,0,1,4,1
41,1,0,0,0,0,1,0,0
69,4,3,0,0,0,0,2,1
60,2,0,0,0,0,1,0,0
54,3,2,1,1,0,1,3,1
106,4,3,0,1,0,0,1,1
20,2,0,0,0,0,1,0,0
42,1,0,0,0,0,1,0,0
20,1,0,0,0,0,1,0,0
43,2,0,0,0,0,1,0,0
54,1,0,0,0,0,1,0,0
27,1,0,0,0,0,1,0,0
35,2,0,0,0,0,1,0,0
56,1,0,0,0,0,1,0,0
104,3,2,0,1,0,1,3,1
43,1,0,0,0,0,1,0,0
59,1,0,0,0,0,1,0,0
44,2,0,0,0,0,1,0,0
75,5,4,1,1,0,1,5,1
143,4,3,0,1,0,1,3,1
47,3,2,1,0,1,0,2,1
27,2,0,0,0,0,1,0,0
48,1,0,0,0,0,1,0,0
61,2,1,1,1,0,0,2,1
59,2,0,0,0,0,1,0,0
120,5,4,0,1,0,0,5,1
18,1,0,0,0,0,1,0,0
33,2,0,0,0,0,1,0,0
53,1,0,0,0,0,1,0,0
122,2,1,1,1,0,0,4,1
41,1,0,0,0,0,1,0,0
29,1,0,0,0,0,1,0,0
24,1,0,0,0,0,1,0,0
47,1,0,0,0,0,1,0,0
143,1,0,1,1,1,0,1,1
119,6,5,0,1,0,0,1,1
49,5,4,1,1,0,1,2,1
57,5,4,1,1,0,0,2,1
119,1,0,1,0,1,0,5,1
77,2,1,0,1,1,0,4,1
41,2,0,0,1,0,1,0,0
45,2,0,0,0,0,1,0,0
25,2,0,0,0,0,1,0,0
56,1,0,0,0,0,1,0,0
42,1,0,0,0,0,1,0,0
29,1,0,0,1,1,0,1,1
147,4,3,1,0,0,1,1,1
58,6,5,0,1,0,1,4,1
115,5,4,0,1,0,1,5,1
52,1,0,0,0,0,1,0,0
70,4,3,0,1,1,0,5,1
37,1,0,0,0,0,1,0,0
138,2,1,0,0,0,0,1,1
114,3,2,1,1,0,1,4,1
37,1,0,0,0,0,1,0,0
146,4,3,0,1,1,0,2,1
48,2,0,0,0,0,1,0,0
36,1,0,0,0,0,1,0,0
48,2,0,0,0,0,1,0,0
82,6,5,0,1,0,0,3,1
69,3,2,0,1,0,0,2,1
38,1,0,0,0,0,1,0,0
55,1,0,0,0,0,1,0,0
32,1,0,1,1,0,1,4,1
47,2,0,0,0,0,1,0,0
32,1,0,0,0,0,1,0,0
59,2,0,0,1,0,1,0,0
37,2,0,0,0,0,1,0,0
84,2,1,1,0,0,1,3,1
95,1,0,1,0,0,0,3,1
59,4,3,1,1,0,0,3,1
54,2,0,0,0,0,1,0,0
58,2,0,0,0,0,1,0,0
54,1,0,0,0,0,1,0,0
19,1,0,0,0,0,1,0,0
47,2,0,0,0,0,1,0,0
28,2,0,0,0,0,1,0,0
33,1,0,0,0,0,1,0,0
26,2,0,0,0,0,1,0,0
62,3,2,1,1,0,1,2,1
76,1,0,0,1,0,0,1,1
42,1,0,0,1,0,1,0,0
33,2,0,0,0,0,1,0,0
46,3,2,0,1,0,0,4,1
54,1,0,0,0,0,1,0,0
79,3,2,0,1,1,1,5,1
52,2,0,0,0,0,1,0,0
141,5,4,1,1,0,0,2,1
27,1,0,0,0,0,1,0,0
34,2,0,0,0,0,1,0,0
40,2,0,0,0,0,1,0,0
26,1,0,0,0,0,1,0,0
47,1,0,0,1,0,1,0,0
50,1,0,0,0,0,1,0,0
15,1,0,0,0,0,1,0,0
26,1,0,0,0,0,1,0,0
131,2,1,0,1,0,0,3,1
44,2,0,0,0,0,1,0,0
78,2,1,0,1,0,1,2,1
103,3,2,0,1,0,1,1,1
113,2,1,1,1,0,1,5,1
29,1,0,0,0,0,1,0,0
60,1,0,0,1,0,0,3,1
31,1,0,1,0,0,0,3,1
37,2,0,0,0,0,1,0,0
53,6,5,0,1,0,0,4,1
30,1,0,0,0,0,1,0,0
15,2,0,0,0,0,1,0,0
22,2,0,0,0,0,1,0,0
58,2,0,0,0,0,1,0,0
38,2,0,0,0,0,1,0,0
24,1,0,0,0,0,1,0,0
50,1,0,0,0,0,1,0,0
52,1,0,0,0,0,1,0,0
48,2,0,0,0,0,1,0,0
62,2,1,0,1,0,0,3,1
112,3,2,0,0,0,1,4,1
48,1,0,0,0,0,1,0,0
70,1,0,0,1,0,0,2,1
50,1,0,0,0,0,1,0,0
121,6,5,0,1,1,0,1,1
50,5,4,0,1,0,0,2,1
130,5,4,1,1,0,0,1,1
20,1,0,0,0,0,1,0,0
51,6,5,0,1,0,0,2,1
27,1,0,0,0,0,1,0,0
59,3,2,0,1,0,0,1,1
19,2,0,0,0,0,1,0,0
40,1,0,0,1,0,0,3,1
55,6,5,0,1,0,1,2,1
81,4,3,0,1,0,0,4,1
55,6,5,0,0,0,1,4,1
111,4,3,1,1,0,0,4,1
75,3,2,0,1,1,0,5,1
118,1,0,0,1,0,0,3,1
98,2,1,0,1,0,0,1,1
40,5,4,1,1,1,0,3,1
40,1,0,0,0,0,1,0,0
43,1,0,0,0,0,1,0,0
58,1,0,0,0,0,1,0,0
22,1,0,0,0,0,1,0,0
60,1,0,0,0,0,1,0,0
43,2,0,0,0,0,1,0,0
120,3,2,1,1,0,0,1,1
99,5,4,0,1,0,0,2,1
33,2,1,0,1,0,0,4,1
125,3,2,0,0,0,1,2,1
86,1,0,0,1,1,0,1,1
86,1,0,0,1,0,0,2,1
95,6,5,0,1,0,0,2,1
61,1,0,1,1,0,0,4,1
89,6,5,0,1,0,0,5,1
91,2,1,1,1,1,1,4,1
104,4,3,0,1,0,0,2,1
33,5,4,0,1,1,0,5,1
142,6,5,1,1,0,0,3,1
103,4,3,0,1,0,1,3,1
38,1,0,0,1,0,1,0,0
46,1,0,0,0,0,1,0,0
62,2,1,0,1,0,0,3,1
23,1,0,0,0,0,1,0,0
54,2,0,0,0,0,1,0,0
17,2,0,0,0,0,1,0,0
134,6,5,1,1,0,0,5,1
58,2,0,0,0,0,1,0,0
118,5,4,0,1,0,0,1,1
35,2,0,0,0,0,1,0,0
34,1,0,0,0,0,1,0,0
75,6,5,0,1,1,0,3,1
41,2,0,0,1,0,1,0,0
126,4,3,0,1,0,1,4,1
30,2,1,0,1,1,0,1,1
93,6,5,0,0,0,0,5,1
134,2,1,0,1,0,0,3,1
127,1,0,0,1,0,0,5,1
44,1,0,1,1,1,0,4,1
19,2,0,0,0,0,0,0,0
52,1,0,0,0,0,1,0,0
127,3,2,1,0,0,0,2,1
38,2,0,0,0,0,1,0,0
25,1,0,0,0,0,1,0,0
85,2,1,1,0,0,0,2,1
54,1,0,0,0,0,1,0,0
31,2,0,0,0,0,1,0,0
134,5,4,0,0,0,0,1,1
84,6,5,0,1,0,0,3,1
51,1,0,0,0,0,1,0,0
26,2,0,0,0,0,1,0,0
26,5,4,0,0,0,0,5,1
61,6,5,1,1,0,0,1,1
35,1,0,0,1,1,0,1,1
27,3,2,0,1,0,0,4,1
126,4,3,0,1,0,0,2,1
29,2,0,0,0,0,1,0,0
67,4,3,0,1,0,0,2,1
22,1,0,0,0,0,1,0,0
84,1,0,0,1,0,0,1,1
121,1,0,0,1,0,1,3,1
30,2,0,0,0,0,1,0,0
27,1,0,0,0,0,1,0,0
18,1,0,0,0,0,1,0,0
55,1,0,0,0,0,1,0,0
114,1,0,0,1,0,0,5,1
55,2,0,0,0,0,1,0,0
145,4,3,0,0,0,0,2,1
146,4,3,0,1,0,0,3,1
75,3,2,0,1,0,0,3,1
44,2,0,0,0,0,1,0,0
68,6,5,0,1,0,0,5,1
99,6,5,1,1,0,0,4,1
120,5,4,1,0,0,0,5,1
144,2,1,0,1,1,0,3,1
33,2,0,0,0,0,1,0,0
21,1,0,0,0,0,1,0,0
30,2,1,0,1,0,1,3,1
57,2,0,0,0,0,1,0,0
45,2,0,0,0,0,1,0,0
28,1,0,0,0,0,1,0,0
34,1,0,0,0,0,1,0,0
26,1,0,0,0,0,1,0,0
55,2,0,0,0,0,1,0,0
74,5,4,0,1,0,0,5,1
142,2,1,0,1,1,0,3,1
26,2,0,0,0,0,1,0,0
72,2,1,0,1,0,0,2,1
26,2,0,0,0,0,1,0,0
24,1,0,0,0,0,1,0,0
37,2,1,1,1,0,0,2,1
31,1,0,0,0,0,1,0,0
44,2,0,0,0,0,1,0,0
25,1,0,0,0,0,1,0,0
117,1,0,0,1,0,0,5,1
58,1,0,0,0,0,0,0,0
50,5,4,1,0,0,0,1,1
88,2,1,0,1,0,0,2,1
31,1,0,0,0,0,1,0,0
57,6,5,0,1,0,0,1,1
74,5,4,0,1,1,0,1,1
144,5,4,1,0,0,0,3,1
37,1,0,0,1,0,1,0,0
23,2,0,0,0,0,1,0,0
145,5,4,0,1,0,0,2,1
50,2,0,0,0,0,1,0,0
38,1,0,0,0,0,1,0,0
128,3,2,0,1,0,0,2,1
38,2,0,0,0,0,1,0,0
27,2,0,0,1,0,0,0,0
39,6,5,0,1,0,0,1,1
60,4,3,1,1,0,0,2,1
53,2,0,0,0,0,1,0,0
130,3,2,0,1,1,0,1,1
83,5,4,0,1,0,0,5,1
31,2,0,0,0,0,0,0,0
53,2,0,0,0,0,1,0,0
90,6,5,0,1,0,1,5,1
78,6,5,0,1,0,0,2,1
42,1,0,0,0,0,1,0,0
60,1,0,1,1,0,0,1,1
30,2,0,0,0,0,1,0,0
120,3,2,0,0,0,0,2,1
48,2,0,0,0,0,1,0,0
20,1,0,0,0,0,1,0,0
72,4,3,0,1,0,0,4,1
146,2,1,0,0,0,1,1,1
132,3,2,1,1,0,1,1,1
60,1,0,0,0,0,1,0,0
30,1,0,0,0,0,1,0,0
79,1,0,0,1,0,0,2,1
73,2,1,1,1,0,0,3,1
124,4,3,0,1,0,0,4,1
39,3,2,0,1,0,1,1,1
90,4,3,0,1,0,1,1,1
53,1,0,0,0,0,1,0,0
45,2,0,0,0,0,1,0,0
90,4,3,0,1,0,1,3,1
130,3,2,0,1,0,0,5,1
98,5,4,0,1,0,1,4,1
24,1,0,0,0,0,1,0,0
61,6,5,1,1,0,0,2,1
117,5,4,0,1,1,0,2,1
78,2,1,0,0,1,0,4,1
116,3,2,0,1,0,0,3,1
128,3,2,1,1,0,0,4,1
51,1,0,0,0,0,1,0,0
144,2,1,0,1,0,0,3,1
27,2,0,0,0,0,1,0,0
49,2,1,0,1,0,1,5,1
22,1,0,0,0,0,1,0,0
43,2,1,0,1,0,0,1,1
19,1,0,0,1,0,1,0,0
29,3,2,0,1,0,1,4,1
141,3,2,0,1,0,0,1,1
23,1,0,0,0,0,1,0,0
33,2,1,0,1,0,0,4,1
50,1,0,0,0,0,1,0,0
33,4,3,0,1,1,0,3,1
18,2,0,0,0,0,1,0,0
53,1,0,0,0,0,1,0,0
88,2,1,1,1,0,0,1,1
77,6,5,0,1,1,0,5,1
45,1,0,0,0,0,1,0,0
60,1,0,0,0,0,1,0,0
130,4,3,1,1,1,0,1,1
43,2,0,0,0,0,1,0,0
37,2,0,0,1,0,1,0,0
144,3,2,0,1,0,0,1,1
41,1,0,0,0,0,0,0,0
54,5,4,0,1,0,0,5,1
82,5,4,1,1,1,0,4,1
53,4,3,1,1,0,0,2,1
80,4,3,0,1,0,0,1,1
55,2,0,0,0,0,1,0,0
55,5,4,0,1,1,1,5,1
56,2,0,0,0,0,1,0,0
26,2,0,0,0,0,1,0,0
26,4,3,0,1,0,0,1,1
135,4,3,1,0,0,0,5,1
106,6,5,1,0,0,0,1,1
28,2,1,0,1,1,0,3,1
100,5,4,1,0,0,0,4,1
57,2,0,0,0,0,1,0,0
97,1,0,1,1,0,1,3,1
86,1,0,0,1,1,0,5,1
53,4,3,0,1,0,1,4,1
126,1,0,1,1,0,0,5,1
52,2,0,0,0,0,0,0,0
44,4,3,1,1,0,0,2,1
42,2,0,0,0,0,1,0,0
19,1,0,0,0,0,1,0,0
20,2,0,0,1,0,1,0,0
22,2,0,0,0,0,1,0,0
60,1,0,0,0,0,1,0,0
42,1,0,0,0,0,1,0,0
68,4,3,1,1,1,0,3,1
107,6,5,1,1,0,1,5,1
100,4,3,1,1,0,0,5,1
23,1,0,0,0,0,1,0,0
93,6,5,0,1,0,0,5,1
72,1,0,1,1,0,0,4,1
17,2,0,0,0,0,1,0,0
135,3,2,0,1,0,1,2,1
137,4,3,0,1,0,0,1,1
35,2,1,1,1,0,0,4,1
37,2,0,0,0,0,1,0,0
143,4,3,0,1,0,0,3,1
53,2,0,0,0,0,1,0,0
59,6,5,1,1,0,0,1,1
24,1,0,0,0,0,1,0,0
37,1,0,0,0,0,1,0,0
77,4,3,0,1,0,0,3,1
19,1,0,0,0,0,1,0,0
55,5,4,0,1,0,0,1,1
30,2,0,0,0,0,0,0,0
31,2,0,0,0,0,1,0,0
22,1,0,0,0,0,1,0,0
22,2,0,0,0,0,1,0,0
51,2,0,0,0,0,1,0,0
107,2,1,0,1,0,0,3,1
45,1,0,0,0,0,1,0,0
18,1,0,0,0,0,1,0,0
29,2,0,0,0,0,1,0,0
33,1,0,0,0,0,1,0,0
29,2,0,0,0,0,1,0,0
86,5,4,1,1,0,0,2,1
44,2,0,0,0,0,1,0,0
22,1,0,0,0,0,1,0,0
27,1,0,0,0,0,1,0,0
45,1,0,0,0,0,1,0,0
21,1,0,0,0,0,1,0,0
53,2,0,0,0,0,0,0,0
53,1,0,0,0,0,1,0,0
22,2,0,0,0,0,1,0,0
52,3,2,1,1,0,0,3,1
43,1,0,0,0,0,1,0,0
110,6,5,1,0,0,0,1,1
131,5,4,0,1,0,0,5,1
128,3,2,0,1,1,0,2,1
20,1,0,0,0,0,1,0,0
102,2,1,0,1,0,0,1,1
57,4,3,0,0,0,1,5,1
38,2,0,0,0,0,0,0,0
111,2,1,0,1,0,1,1,1
117,2,1,0,1,1,1,4,1
64,1,0,1,0,0,1,4,1
110,1,0,0,1,0,0,3,1
119,3,2,0,1,0,1,1,1
40,1,0,0,0,0,1,0,0
116,2,1,0,1,0,0,1,1
64,1,0,0,1,0,0,4,1
113,2,1,0,1,1,0,4,1
48,2,0,0,0,0,1,0,0
30,1,0,0,0,0,1,0,0
54,1,0,0,0,0,0,0,0
31,2,1,0,1,1,0,1,1
65,5,4,1,0,0,0,5,1
38,2,0,0,0,0,1,0,0
22,1,0,0,0,0,1,0,0
48,1,0,0,0,0,1,0,0
143,6,5,0,1,0,0,3,1
46,2,0,0,0,0,1,0,0
39,5,4,0,1,0,1,5,1
16,2,0,0,0,0,1,0,0
129,5,4,0,1,0,0,1,1
57,1,0,1,1,1,0,3,1
27,1,0,0,0,0,1,0,0
120,1,0,0,1,0,0,2,1
131,3,2,1,1,1,0,2,1
127,1,0,1,1,0,0,2,1
144,2,1,0,1,1,0,3,1
38,4,3,1,1,0,0,1,1
45,2,0,0,0,0,1,0,0
33,6,5,1,1,1,0,5,1
56,2,0,0,0,0,1,0,0
49,3,2,0,1,0,0,3,1
106,4,3,0,1,0,0,5,1
16,2,0,0,0,0,1,0,0
27,2,0,0,0,0,1,0,0
74,3,2,1,0,0,0,1,1
24,2,0,0,0,0,1,0,0
28,1,0,0,0,0,1,0,0
39,1,0,0,0,0,1,0,0
57,2,0,0,0,0,1,0,0
144,4,3,0,0,0,0,3,1
61,3,2,0,1,0,1,5,1
42,6,5,1,1,0,0,1,1
43,1,0,0,0,0,1,0,0
43,2,0,0,0,0,0,0,0
56,2,0,0,0,0,1,0,0
62,6,5,0,1,1,1,4,1
52,2,0,0,0,0,1,0,0
18,1,0,0,0,0,1,0,0
104,4,3,0,1,0,0,5,1
62,2,1,0,1,0,0,3,1
39,2,0,0,0,0,1,0,0
56,2,0,0,0,0,1,0,0
126,3,2,0,1,0,0,4,1
52,6,5,1,1,0,0,3,1
149,6,5,0,1,1,0,3,1
47,6,5,0,1,0,0,5,1
59,1,0,0,0,0,1,0,0
80,5,4,0,1,0,0,2,1
49,3,2,0,1,0,0,3,1
51,1,0,1,1,0,0,3,1
59,1,0,0,0,0,1,0,0
134,3,2,0,1,0,0,1,1
79,2,1,0,1,0,1,4,1
40,1,0,0,0,0,1,0,0
20,2,0,0,0,0,1,0,0
28,4,3,1,1,0,0,3,1
46,1,0,0,0,0,1,0,0
91,5,4,0,1,0,1,5,1
103,6,5,0,1,0,0,4,1
95,5,4,0,0,0,0,5,1
28,1,0,0,1,0,0,1,1
19,1,0,0,0,0,0,0,0
122,1,0,0,1,0,0,4,1
41,4,3,0,1,0,1,2,1
40,5,4,0,1,0,0,4,1
46,1,0,0,0,0,1,0,0
114,5,4,0,0,0,0,4,1
147,3,2,1,1,0,0,1,1
65,3,2,1,1,0,1,4,1
31,4,3,0,1,0,0,5,1
62,3,2,0,1,0,1,3,1
35,1,0,0,0,0,1,0,0
15,1,0,0,0,0,1,0,0
47,2,0,0,0,0,1,0,0
34,2,0,0,0,0,1,0,0
58,2,0,0,0,0,1,0,0
33,2,0,0,0,0,1,0,0
44,1,0,0,0,0,1,0,0
117,3,2,0,1,0,0,5,1
50,1,0,0,0,0,1,0,0
45,2,0,0,0,0,1,0,0
75,5,4,1,1,0,0,2,1
40,2,0,0,0,0,1,0,0
41,3,2,0,1,0,0,3,1
26,1,0,0,0,0,1,0,0
45,4,3,1,0,1,0,5,1
112,6,5,0,1,0,0,1,1
33,2,1,0,1,0,0,5,1
60,4,3,0,1,1,0,4,1
49,1,0,0,0,0,1,0,0
43,2,0,0,0,0,1,0,0
28,2,0,0,0,0,1,0,0
33,1,0,0,0,0,1,0,0
53,1,0,0,0,0,1,0,0
60,1,0,0,1,0,0,1,1
33,2,0,0,0,0,1,0,0
90,4,3,1,1,0,0,5,1
120,6,5,0,1,0,0,3,1
107,6,5,1,0,0,0,5,1
46,1,0,0,0,0,1,0,0
49,3,2,1,1,0,1,4,1
34,1,0,0,0,0,1,0,0
60,1,0,0,0,0,1,0,0
59,1,0,0,0,0,1,0,0
100,2,1,0,1,0,0,3,1
138,5,4,1,1,0,0,4,1
60,2,0,0,0,0,1,0,0
24,2,0,0,0,0,1,0,0
51,2,1,1,1,0,0,5,1
42,1,0,0,0,0,1,0,0
36,2,1,0,1,0,0,4,1
25,1,0,0,0,0,1,0,0
53,2,0,0,0,0,1,0,0
54,1,0,0,0,0,1,0,0
68,3,2,0,1,0,0,3,1
50,2,0,0,0,0,1,0,0
23,1,0,0,0,0,1,0,0
33,4,3,1,0,1,1,2,1
149,1,0,0,1,0,0,4,1
52,2,0,0,0,0,1,0,0
24,1,0,0,0,0,1,0,0
21,1,0,0,0,0,1,0,0
91,1,0,0,1,1,0,5,1
56,1,0,0,0,0,1,0,0
32,1,0,0,0,0,1,0,0
120,4,3,0,1,0,0,2,1
72,2,1,1,0,0,1,5,1
105,6,5,0,1,0,0,2,1
44,1,0,0,0,0,1,0,0
30,2,0,0,0,0,1,0,0
47,2,0,0,0,0,1,0,0
100,5,4,0,1,1,0,4,1
93,6,5,0,1,0,1,3,1
54,2,0,0,0,0,1,0,0
48,3,2,1,1,0,0,3,1
34,1,0,0,0,0,1,0,0
122,1,0,1,1,0,1,5,1
50,6,5,0,1,0,0,1,1
76,1,0,0,1,0,0,1,1
31,2,0,0,0,0,1,0,0
116,6,5,1,1,1,0,3,1
19,1,0,0,0,0,1,0,0
55,2,0,0,0,0,0,0,0
19,1,0,0,0,0,1,0,0
35,2,0,0,0,0,1,0,0
48,1,0,0,0,0,1,0,0
39,1,0,0,0,0,1,0,0
139,3,2,0,1,1,1,2,1
50,2,0,0,0,0,1,0,0
